2грамма	частота
тт	1.8830447010514625E-4
ыб	1.8627969085670382E-4
яг	1.8492983802440886E-4
мс	1.842549116082614E-4
хв	1.8223013235981896E-4
ып	1.8155520594367148E-4
аф	1.8155520594367148E-4
эн	1.8020535311137652E-4
йд	1.7953042669522905E-4
сд	1.781805738629341E-4
рх	1.7750564744678662E-4
сх	1.7750564744678662E-4
ню	1.7683072103063914E-4
бк	1.7615579461449166E-4
ац	1.7548086819834418E-4
гк	1.748059417821967E-4
ш 	1.7143130970145932E-4
зк	1.7143130970145932E-4
нщ	1.7143130970145932E-4
фр	1.7008145686916437E-4
ею	1.7008145686916437E-4
йл	1.7008145686916437E-4
мп	1.687316040368694E-4
сэ	1.6805667762072194E-4
яч	1.6535697195613203E-4
йш	1.633321927076896E-4
яж	1.6198233987539464E-4
сю	1.5928263421080473E-4
йк	1.5928263421080473E-4
чш	1.5860770779465726E-4
аи	1.5860770779465726E-4
фу	1.5793278137850978E-4
пн	1.5793278137850978E-4
хн	1.572578549623623E-4
цу	1.572578549623623E-4
ыч	1.5658292854621483E-4
ьц	1.5590800213006735E-4
юс	1.5590800213006735E-4
яп	1.5523307571391987E-4
фл	1.5185844363318249E-4
юч	1.51183517217035E-4
йч	1.5050859080088753E-4
рб	1.4983366438474005E-4
ьд	1.4915873796859258E-4
юн	1.4713395872015015E-4
дт	1.4713395872015015E-4
уэ	1.4645903230400267E-4
мэ	1.4645903230400267E-4
нр	1.457841058878552E-4
зб	1.4510917947170771E-4
бщ	1.424094738071178E-4
мб	1.4173454739097033E-4
йм	1.4105962097482285E-4
еи	1.4038469455867537E-4
лт	1.3903484172638042E-4
цв	1.363351360617905E-4
лд	1.3566020964564303E-4
уй	1.3431035681334808E-4
уа	1.336354303972006E-4
щу	1.336354303972006E-4
яю	1.336354303972006E-4
ф 	1.336354303972006E-4
пт	1.336354303972006E-4
эл	1.3296050398105313E-4
мм	1.3296050398105313E-4
бс	1.3228557756490565E-4
дм	1.3228557756490565E-4
шт	1.2891094548416826E-4
пк	1.2553631340343088E-4
рч	1.2418646057113592E-4
ьз	1.2418646057113592E-4
ч 	1.2351153415498845E-4
бъ	1.2013690207425105E-4
сб	1.1946197565810357E-4
дд	1.1946197565810357E-4
зь	1.1811212282580862E-4
оц	1.1473749074507123E-4
ыд	1.1338763791277628E-4
кк	1.1338763791277628E-4
уя	1.127127114966288E-4
 щ	1.1136285866433385E-4
тд	1.1136285866433385E-4
иф	1.1136285866433385E-4
яя	1.1001300583203889E-4
мк	1.1001300583203889E-4
ъя	1.0731330016744898E-4
ьч	1.066383737513015E-4
чо	1.0528852091900655E-4
ьт	1.0528852091900655E-4
жч	1.0461359450285907E-4
яр	1.0326374167056412E-4
ьи	1.0191388883826917E-4
тц	1.0123896242212169E-4
ыг	1.0056403600597421E-4
пь	1.0056403600597421E-4
тч	9.921418317367926E-5
уи	9.921418317367926E-5
еу	9.921418317367926E-5
эй	9.853925675753178E-5
мь	9.718940392523683E-5
рп	9.583955109294187E-5
фф	9.448969826064692E-5
эд	9.448969826064692E-5
ъе	9.381477184449944E-5
вм	9.381477184449944E-5
юр	9.044013976376205E-5
зз	9.044013976376205E-5
тп	8.976521334761458E-5
юх	8.976521334761458E-5
лг	8.976521334761458E-5
эк	8.90902869314671E-5
дп	8.774043409917215E-5
нз	8.639058126687719E-5
сц	8.571565485072971E-5
эм	8.504072843458224E-5
лв	8.166609635384485E-5
рц	8.099116993769738E-5
лб	7.964131710540242E-5
пс	7.896639068925494E-5
кэ	7.694161144081251E-5
уф	7.491683219237008E-5
тю	7.42419057762226E-5
ьб	7.356697936007513E-5
лф	7.221712652778017E-5
яй	7.086727369548522E-5
сш	7.019234727933774E-5
тм	7.019234727933774E-5
юк	7.019234727933774E-5
щн	6.951742086319026E-5
ыж	6.884249444704279E-5
дш	6.884249444704279E-5
зж	6.884249444704279E-5
бв	6.816756803089531E-5
лч	6.749264161474783E-5
юм	6.54678623663054E-5
дэ	6.54678623663054E-5
мр	6.344308311786297E-5
рф	6.276815670171549E-5
еа	6.276815670171549E-5
дб	6.209323028556802E-5
дх	6.141830386942054E-5
йе	6.141830386942054E-5
мт	6.141830386942054E-5
вч	6.074337745327306E-5
йо	6.074337745327306E-5
оэ	6.0068451037125585E-5
лп	5.939352462097811E-5
ыз	5.871859820483063E-5
эп	5.871859820483063E-5
лэ	5.871859820483063E-5
нм	5.871859820483063E-5
рз	5.871859820483063E-5
юж	5.8043671788683153E-5
дю	5.8043671788683153E-5
мч	5.8043671788683153E-5
кж	5.66938189563882E-5
хм	5.601889254024072E-5
рэ	5.5343966124093245E-5
уо	5.5343966124093245E-5
эф	5.466903970794577E-5
жс	5.466903970794577E-5
ьг	5.399411329179829E-5
еф	5.399411329179829E-5
мв	5.3319186875650814E-5
яи	5.0619481211060905E-5
хс	4.994455479491343E-5
эг	4.994455479491343E-5
яц	4.994455479491343E-5
йц	4.926962837876595E-5
пч	4.926962837876595E-5
пп	4.8594701962618474E-5
бь	4.7919775546471E-5
вв	4.7919775546471E-5
лм	4.724484913032352E-5
пэ	4.724484913032352E-5
тб	4.656992271417604E-5
эс	4.656992271417604E-5
сг	4.5894996298028565E-5
шм	4.3870217049586134E-5
аа	4.3870217049586134E-5
вх	4.3870217049586134E-5
эх	4.319529063343866E-5
кц	4.252036421729118E-5
бм	4.18454378011437E-5
чл	4.1170511384996226E-5
ао	4.1170511384996226E-5
гт	4.1170511384996226E-5
сф	4.049558496884875E-5
ьф	4.049558496884875E-5
йр	4.049558496884875E-5
бб	3.9145732136553794E-5
эв	3.847080572040632E-5
дч	3.847080572040632E-5
иу	3.847080572040632E-5
бх	3.779587930425884E-5
гч	3.779587930425884E-5
нб	3.779587930425884E-5
нв	3.779587930425884E-5
юш	3.712095288811136E-5
жь	3.6446026471963886E-5
нж	3.509617363966893E-5
рщ	3.4421247223521455E-5
бэ	3.4421247223521455E-5
юю	3.30713943912265E-5
вц	3.30713943912265E-5
хт	3.239646797507902E-5
яш	3.239646797507902E-5
фт	3.1721541558931546E-5
хь	3.1721541558931546E-5
юл	3.1721541558931546E-5
гг	3.1721541558931546E-5
йз	3.1721541558931546E-5
цк	3.104661514278407E-5
яб	3.104661514278407E-5
мф	3.0371688726636592E-5
съ	2.969676231048911E-5
юз	2.969676231048911E-5
зч	2.969676231048911E-5
чр	2.902183589434163E-5
шв	2.902183589434163E-5
мг	2.902183589434163E-5
ьщ	2.834690947819415E-5
гс	2.767198306204667E-5
тх	2.699705664589919E-5
нф	2.699705664589919E-5
тщ	2.632213022975171E-5
шп	2.632213022975171E-5
эб	2.632213022975171E-5
э 	2.632213022975171E-5
жб	2.632213022975171E-5
зп	2.632213022975171E-5
кх	2.632213022975171E-5
щь	2.564720381360423E-5
ьо	2.564720381360423E-5
сз	2.4972277397456748E-5
фс	2.4972277397456748E-5
юй	2.4972277397456748E-5
лз	2.4972277397456748E-5
 й	2.4297350981309267E-5
жж	2.4297350981309267E-5
нл	2.4297350981309267E-5
ыщ	2.2947498149014306E-5
ьв	2.2947498149014306E-5
кш	2.2947498149014306E-5
вг	2.2272571732866826E-5
зъ	2.2272571732866826E-5
юг	2.1597645316719345E-5
гв	2.1597645316719345E-5
тф	2.0922718900571865E-5
вщ	2.0922718900571865E-5
вб	2.0247792484424384E-5
кд	2.0247792484424384E-5
оа	2.0247792484424384E-5
ыи	1.9572866068276904E-5
бю	1.9572866068276904E-5
дз	1.9572866068276904E-5
жм	1.9572866068276904E-5
кз	1.9572866068276904E-5
хэ	1.8897939652129423E-5
дг	1.8897939652129423E-5
зс	1.8897939652129423E-5
пш	1.8897939652129423E-5
тэ	1.8223013235981943E-5
щ 	1.8223013235981943E-5
гм	1.8223013235981943E-5
йп	1.8223013235981943E-5
км	1.8223013235981943E-5
сж	1.7548086819834462E-5
уу	1.7548086819834462E-5
бш	1.7548086819834462E-5
гэ	1.7548086819834462E-5
йв	1.7548086819834462E-5
чм	1.6873160403686982E-5
ыя	1.6873160403686982E-5
бт	1.6873160403686982E-5
йб	1.6873160403686982E-5
мц	1.6873160403686982E-5
фы	1.61982339875395E-5
ыц	1.61982339875395E-5
ьп	1.61982339875395E-5
дъ	1.61982339875395E-5
хш	1.552330757139202E-5
жр	1.552330757139202E-5
нх	1.552330757139202E-5
нэ	1.552330757139202E-5
тш	1.4848381155244542E-5
чч	1.4173454739097063E-5
ыу	1.4173454739097063E-5
эш	1.4173454739097063E-5
юф	1.4173454739097063E-5
аэ	1.4173454739097063E-5
тг	1.2823601906802106E-5
жл	1.2823601906802106E-5
тъ	1.2148675490654627E-5
юв	1.2148675490654627E-5
бд	1.2148675490654627E-5
зц	1.2148675490654627E-5
йг	1.2148675490654627E-5
чф	1.1473749074507148E-5
бц	1.1473749074507148E-5
тз	1.079882265835967E-5
чп	1.079882265835967E-5
бж	1.079882265835967E-5
жг	1.079882265835967E-5
иэ	1.079882265835967E-5
нш	1.079882265835967E-5
хх	1.012389624221219E-5
чв	1.012389624221219E-5
зт	1.012389624221219E-5
йя	1.012389624221219E-5
кг	1.012389624221219E-5
пф	1.012389624221219E-5
юц	9.448969826064712E-6
вэ	9.448969826064712E-6
мш	9.448969826064712E-6
бз	8.774043409917233E-6
мд	8.774043409917233E-6
пд	8.774043409917233E-6
фш	8.099116993769754E-6
юп	8.099116993769754E-6
вф	8.099116993769754E-6
зш	8.099116993769754E-6
кы	8.099116993769754E-6
мз	8.099116993769754E-6
фм	7.424190577622275E-6
щр	7.424190577622275E-6
юа	7.424190577622275E-6
яу	7.424190577622275E-6
бч	7.424190577622275E-6
жв	7.424190577622275E-6
лх	7.424190577622275E-6
мю	7.424190577622275E-6
пб	7.424190577622275E-6
уц	6.749264161474796E-6
що	6.749264161474796E-6
йф	6.749264161474796E-6
йщ	6.749264161474796E-6
цм	6.074337745327316E-6
эз	6.074337745327316E-6
гш	6.074337745327316E-6
кф	6.074337745327316E-6
лш	6.074337745327316E-6
мщ	6.074337745327316E-6
пц	6.074337745327316E-6
фн	5.399411329179836E-6
хк	5.399411329179836E-6
хч	5.399411329179836E-6
хы	5.399411329179836E-6
цг	5.399411329179836E-6
шш	5.399411329179836E-6
гб	5.399411329179836E-6
цл	4.724484913032357E-6
шр	4.724484913032357E-6
бг	4.724484913032357E-6
гф	4.724484913032357E-6
кб	4.724484913032357E-6
кп	4.724484913032357E-6
кч	4.724484913032357E-6
кю	4.724484913032357E-6
мх	4.724484913032357E-6
нп	4.724484913032357E-6
пю	4.724484913032357E-6
хд	4.049558496884877E-6
цд	4.049558496884877E-6
цт	4.049558496884877E-6
чю	4.049558496884877E-6
эя	4.049558496884877E-6
юе	4.049558496884877E-6
жт	4.049558496884877E-6
зю	4.049558496884877E-6
хж	3.374632080737398E-6
чх	3.374632080737398E-6
шц	3.374632080737398E-6
юэ	3.374632080737398E-6
вю	3.374632080737398E-6
пм	3.374632080737398E-6
пх	3.374632080737398E-6
пщ	3.374632080737398E-6
 ь	2.699705664589918E-6
фч	2.699705664589918E-6
фь	2.699705664589918E-6
фя	2.699705664589918E-6
хб	2.699705664589918E-6
хг	2.699705664589918E-6
хп	2.699705664589918E-6
цс	2.699705664589918E-6
чс	2.699705664589918E-6
щш	2.699705664589918E-6
ъю	2.699705664589918E-6
ьр	2.699705664589918E-6
юи	2.699705664589918E-6
яа	2.699705664589918E-6
дщ	2.699705664589918E-6
жп	2.699705664589918E-6
жх	2.699705664589918E-6
жц	2.699705664589918E-6
йа	2.699705664589918E-6
йу	2.699705664589918E-6
йх	2.699705664589918E-6
кь	2.699705664589918E-6
фп	2.0247792484424385E-6
фх	2.0247792484424385E-6
фэ	2.0247792484424385E-6
фю	2.0247792484424385E-6
хъ	2.0247792484424385E-6
цп	2.0247792484424385E-6
цх	2.0247792484424385E-6
чб	2.0247792484424385E-6
шг	2.0247792484424385E-6
шх	2.0247792484424385E-6
ьж	2.0247792484424385E-6
эо	2.0247792484424385E-6
ээ	2.0247792484424385E-6
яф	2.0247792484424385E-6
бп	2.0247792484424385E-6
гз	2.0247792484424385E-6
гп	2.0247792484424385E-6
дф	2.0247792484424385E-6
жф	2.0247792484424385E-6
йэ	2.0247792484424385E-6
лщ	2.0247792484424385E-6
пг	2.0247792484424385E-6
 ы	1.349852832294959E-6
фк	1.349852832294959E-6
хз	1.349852832294959E-6
цр	1.349852832294959E-6
цц	1.349852832294959E-6
цш	1.349852832294959E-6
шб	1.349852832294959E-6
шс	1.349852832294959E-6
шч	1.349852832294959E-6
шю	1.349852832294959E-6
ьх	1.349852832294959E-6
эе	1.349852832294959E-6
эц	1.349852832294959E-6
эю	1.349852832294959E-6
юо	1.349852832294959E-6
вж	1.349852832294959E-6
въ	1.349852832294959E-6
гы	1.349852832294959E-6
гю	1.349852832294959E-6
жз	1.349852832294959E-6
йж	1.349852832294959E-6
лр	1.349852832294959E-6
мж	1.349852832294959E-6
ръ	6.749264161474795E-7
фв	6.749264161474795E-7
фг	6.749264161474795E-7
хф	6.749264161474795E-7
хц	6.749264161474795E-7
цэ	6.749264161474795E-7
цю	6.749264161474795E-7
чж	6.749264161474795E-7
чя	6.749264161474795E-7
шф	6.749264161474795E-7
шэ	6.749264161474795E-7
щв	6.749264161474795E-7
щю	6.749264161474795E-7
ъв	6.749264161474795E-7
ъи	6.749264161474795E-7
ън	6.749264161474795E-7
ыо	6.749264161474795E-7
ьл	6.749264161474795E-7
ьу	6.749264161474795E-7
эа	6.749264161474795E-7
эу	6.749264161474795E-7
яо	6.749264161474795E-7
яэ	6.749264161474795E-7
ъ 	6.749264161474795E-7
гь	6.749264161474795E-7
жы	6.749264161474795E-7
жэ	6.749264161474795E-7
жю	6.749264161474795E-7
йи	6.749264161474795E-7
йю	6.749264161474795E-7
кя	6.749264161474795E-7
лц	6.749264161474795E-7
лъ	6.749264161474795E-7
мъ	6.749264161474795E-7
нъ	6.749264161474795E-7
пж	6.749264161474795E-7
